date,SO2,CO,O3,NO2,PM10,PM25,place
2016-06-14,0.002671250000000002,0.39541666666666603,0.04629999999999997,0.011472916666666647,51.15416666666667,28.3943661971831,CN
2016-06-15,0.001911063829787235,0.2961702127659573,0.03987659574468085,0.010203404255319138,35.821739130434786,20.47887323943662,CN
2016-06-16,0.002576666666666669,0.3629166666666668,0.05431666666666664,0.010359999999999975,27.670833333333334,16.420289855072465,CN
2016-06-17,0.0021554166666666683,0.4308333333333337,0.06476250000000001,0.010002499999999985,45.65546218487395,27.333333333333332,CN
2016-06-18,0.0027204166666666713,0.4754166666666672,0.06131250000000004,0.01266791666666664,56.454166666666666,36.225352112676056,CN
2016-06-19,0.003975000000000002,0.41666666666666685,0.04940416666666663,0.01375166666666665,49.35,29.708333333333332,CN
2016-06-20,0.0036748936170212815,0.38382978723404276,0.05049787234042555,0.017229361702127625,51.48728813559322,32.875,CN
2016-06-21,0.004752083333333329,0.378333333333333,0.055241666666666675,0.019542499999999983,60.275,36.542857142857144,CN
2016-06-22,0.0036896103896103907,0.41601731601731656,0.04873160173160168,0.018679326923076903,69.43722943722943,41.3235294117647,CN
2016-06-23,0.002823611111111113,0.418981481481482,0.04525462962962961,0.015100520833333304,51.1924882629108,29.582089552238806,CN
2016-06-24,0.0029572687224669624,0.4052863436123352,0.050083700440528615,0.014140886699507367,36.06167400881057,24.448275862068964,CN
2016-06-25,0.0033250000000000016,0.3574999999999991,0.0563375,0.009470370370370351,32.8,16.18840579710145,CN
2016-06-26,0.0038345833333333357,0.35083333333333316,0.05427916666666668,0.010181018518518502,30.034334763948497,15.871428571428572,CN
2016-06-27,0.0032961864406779663,0.3228813559322032,0.04528389830508476,0.013835849056603757,34.190677966101696,18.774193548387096,CN
2016-06-28,0.004339075630252105,0.3848739495798311,0.04761344537815128,0.013395327102803728,49.66244725738397,32.17391304347826,CN
2016-06-29,0.003093333333333336,0.31874999999999964,0.041158333333333325,0.011809134615384595,38.675,23.47761194029851,CN
2016-06-30,0.0015854166666666664,0.2412500000000001,0.03681250000000001,0.006397916666666672,22.854700854700855,12.78125,CN
2016-07-01,0.0017075000000000013,0.2120833333333335,0.028608333333333326,0.007625000000000003,17.357142857142858,9.776119402985074,CN
2016-07-02,0.002695833333333334,0.20603448275862102,0.036837499999999974,0.008243229166666656,15.413502109704641,9.209677419354838,CN
2016-07-03,0.00295166666666667,0.26388888888888884,0.03341666666666664,0.009519791666666657,29.067226890756302,18.52112676056338,CN
2016-07-04,0.0021342222222222227,0.2756218905472634,0.024968888888888877,0.01073837837837836,19.683257918552037,10.380952380952381,CN
2016-07-05,0.0016406542056074764,0.1942105263157898,0.018598130841121475,0.0048863157894736865,13.2,7.563380281690141,CN
2016-07-06,0.0034838565022421533,0.26231155778894466,0.03006278026905829,0.010229648241206018,18.340807174887892,9.409090909090908,CN
2016-07-07,0.0039663865546218525,0.3343612334801759,0.023357142857142816,0.014559009009008993,30.514767932489452,15.647887323943662,CN
2016-07-08,0.004835416666666671,0.4458333333333335,0.049633333333333335,0.01816916666666665,51.96666666666667,28.73611111111111,CN
2016-07-09,0.0047166666666666685,0.3974999999999999,0.03294999999999998,0.016129999999999974,45.6875,23.338028169014084,CN
2016-07-10,0.005519999999999995,0.3387499999999999,0.02417083333333331,0.014452083333333325,28.94979079497908,16.253521126760564,CN
2016-07-11,0.005663333333333332,0.3575,0.033920833333333296,0.016740416666666647,41.19583333333333,24.083333333333332,CN
2016-07-12,0.0039579831932773125,0.27563025210084036,0.03413445378151257,0.011095378151260476,32.23628691983122,21.176470588235293,CN
2016-07-13,0.005423305084745757,0.2817796610169489,0.02223728813559318,0.014574999999999979,27.9017094017094,18.267605633802816,CN
2016-07-14,0.003658723404255321,0.29744680851063815,0.04042127659574467,0.013235319148936161,28.387931034482758,17.115942028985508,CN
2016-07-15,0.002355000000000002,0.3366666666666665,0.0349833333333333,0.014247083333333315,24.591666666666665,11.708333333333334,CN
2016-07-16,0.0014175,0.33833333333333315,0.031666666666666635,0.007337083333333329,15.604166666666666,8.823529411764707,CN
2016-07-17,0.0019641666666666674,0.3029166666666666,0.029591666666666627,0.005551249999999994,11.259414225941423,5.569444444444445,CN
2016-07-18,0.0030225000000000035,0.3499999999999995,0.02744999999999997,0.010515416666666645,22.3125,12.652777777777779,CN
2016-07-19,0.0031405063291139253,0.4489451476793248,0.047801687763713095,0.015876793248945118,41.728813559322035,21.295774647887324,CN
2016-07-20,0.002772268907563027,0.4457983193277317,0.05542016806722692,0.013098739495798302,54.68354430379747,30.34722222222222,CN
2016-07-21,0.002031380753138077,0.3234309623430961,0.0435941422594142,0.010758995815899564,32.06837606837607,16.97222222222222,CN
2016-07-22,0.001986250000000001,0.3354166666666665,0.04618333333333335,0.01052499999999999,35.1375,19.791666666666668,CN
2016-07-23,0.0021608333333333354,0.2974999999999995,0.03939166666666667,0.008461666666666657,33.86666666666667,19.944444444444443,CN
2016-07-24,0.0016766666666666668,0.2416666666666668,0.027375000000000003,0.005964999999999996,26.95762711864407,16.768115942028984,CN
2016-07-25,0.001819583333333335,0.24041666666666694,0.0252083333333333,0.007184166666666662,28.785714285714285,19.01388888888889,CN
2016-07-26,0.001672500000000003,0.2375000000000004,0.018916666666666644,0.007714999999999992,27.029166666666665,17.87142857142857,CN
2016-07-27,0.0016830508474576292,0.27711864406779657,0.023377118644067777,0.006839662447257379,27.299145299145298,17.791666666666668,CN
2016-07-28,0.002571666666666671,0.4479166666666673,0.04329583333333333,0.008778333333333317,44.175438596491226,25.73611111111111,CN
2016-07-29,0.0021237288135593233,0.4593220338983053,0.028495762711864384,0.013816101694915246,37.72522522522522,24.53731343283582,CN
2016-07-30,0.0022795833333333396,0.33791666666666664,0.028670833333333312,0.009476249999999997,33.15546218487395,20.125,CN
2016-07-31,0.0028841004184100485,0.30209205020920465,0.023924686192468604,0.007745606694560656,33.46025104602511,20.939393939393938,CN
2016-08-01,0.004074418604651169,0.32186046511627847,0.025465116279069742,0.010438604651162765,29.682464454976305,19.291666666666668,CN
2016-08-02,0.003338207547169815,0.29339622641509416,0.02489150943396225,0.014032075471698097,29.01421800947867,17.52112676056338,CN
2016-08-03,0.0033063348416289607,0.348868778280543,0.04361990950226243,0.014087782805429843,30.420814479638008,17.13235294117647,CN
2016-08-04,0.003933750000000002,0.4362500000000003,0.05485833333333333,0.016061666666666644,47.54393305439331,27.708333333333332,CN
2016-08-05,0.003980833333333336,0.42625000000000063,0.053595833333333315,0.01348374999999998,46.57083333333333,28.23611111111111,CN
2016-08-06,0.004414166666666669,0.46041666666666686,0.05176569037656902,0.014527499999999978,51.59166666666667,29.791666666666668,CN
2016-08-07,0.005039999999999998,0.43983050847457583,0.04590376569037654,0.013413749999999981,41.8125,26.40277777777778,CN
2016-08-08,0.004422368421052634,0.416822429906542,0.036841409691629946,0.014910714285714267,42.12608695652174,25.11111111111111,CN
2016-08-09,0.003822566371681418,0.4437788018433179,0.04860619469026545,0.015343317972350206,47.412017167381975,29.13888888888889,CN
2016-08-10,0.004287916666666668,0.4370833333333333,0.0474833333333333,0.013965416666666642,47.99166666666667,29.708333333333332,CN
2016-08-11,0.0036808333333333367,0.40083333333333365,0.03069166666666664,0.014177499999999982,32.755274261603375,19.86111111111111,CN
2016-08-12,0.0042487499999999965,0.4195833333333337,0.024616666666666627,0.013551666666666653,36.18143459915612,24.069444444444443,CN
2016-08-13,0.0038075000000000023,0.3845833333333331,0.025779166666666638,0.011162083333333312,34.37656903765691,23.90277777777778,CN
2016-08-14,0.0037920833333333357,0.3754166666666664,0.02447499999999996,0.00972874999999998,37.59166666666667,27.305555555555557,CN
2016-08-15,0.004634583333333333,0.44249999999999984,0.036024999999999995,0.011434166666666646,35.82008368200837,23.73611111111111,CN
2016-08-16,0.005729583333333329,0.5283333333333338,0.04436249999999997,0.015100833333333312,45.1,24.5,CN
2016-08-17,0.004501731601731607,0.580086580086581,0.04157575757575754,0.016366964285714266,55.82819383259912,29.916666666666668,CN
2016-08-18,0.005444545454545454,0.603181818181819,0.052336363636363646,0.019148325358851654,64.67464114832536,35.30555555555556,CN
2016-08-19,0.005916740088105721,0.6162995594713664,0.05304845814977973,0.01712026431718059,65.77973568281938,43.041666666666664,CN
2016-08-20,0.004551250000000002,0.5591666666666669,0.05824583333333332,0.01544708333333331,63.63713080168776,38.09722222222222,CN
2016-08-21,0.004291666666666668,0.4762500000000006,0.05260833333333327,0.01251499999999998,42.361702127659576,26.36111111111111,CN
2016-08-22,0.0057658333333333225,0.5391666666666665,0.04190833333333332,0.016386249999999984,41.9625,27.34722222222222,CN
2016-08-23,0.0031467811158798304,0.4596566523605157,0.03248497854077251,0.014240772532188816,37.712446351931334,21.0,CN
2016-08-24,0.0029433333333333325,0.39999999999999986,0.039204166666666644,0.01157608695652172,30.99579831932773,18.015151515151516,CN
2016-08-25,0.003461250000000003,0.3829166666666664,0.0390625,0.012668518518518515,34.208333333333336,19.180555555555557,CN
2016-08-26,0.0023706382978723405,0.3510638297872341,0.02612765957446805,0.011439810426540275,17.913419913419915,9.208333333333334,CN
2016-08-27,0.0021341666666666666,0.3491666666666667,0.031158333333333312,0.011335648148148124,20.736401673640167,7.972222222222222,CN
2016-08-28,0.0023370833333333347,0.3537500000000002,0.023595833333333316,0.00970138888888887,15.566666666666666,7.472222222222222,CN
2016-08-29,0.002391631799163179,0.3820083682008365,0.026347280334727996,0.010882790697674406,20.832635983263597,8.732394366197184,CN
2016-08-30,0.0020974683544303816,0.39491525423728707,0.027599156118143422,0.010713615023474172,30.76050420168067,10.48611111111111,CN
2016-08-31,0.0019358333333333348,0.4083333333333335,0.035687500000000004,0.007725462962962955,32.1625,9.958333333333334,CN
2016-09-01,0.0024793248945147697,0.6088607594936709,0.0646329113924051,0.013496428571428567,66.21518987341773,36.27777777777778,CN
2016-09-02,0.0014995833333333345,0.43708333333333355,0.04548749999999998,0.011422083333333324,33.32432432432432,20.625,CN
2016-09-03,0.0025775000000000012,0.42500000000000004,0.04388749999999998,0.01115374999999998,21.13612565445026,12.458333333333334,CN
2016-09-04,0.003352083333333335,0.46708333333333374,0.03523749999999999,0.01238624999999999,32.86842105263158,17.5,CN
2016-09-05,0.004186075949367092,0.4801687763713081,0.02955696202531643,0.01660379746835441,43.04854368932039,19.48611111111111,CN
2016-09-06,0.002851754385964914,0.46885964912280703,0.026258771929824554,0.014973245614035065,47.43421052631579,25.61111111111111,CN
2016-09-07,0.0035433789954337916,0.5709090909090917,0.03714999999999998,0.013484545454545457,59.71232876712329,36.791666666666664,CN
2016-09-08,0.0031353211009174336,0.5617924528301892,0.04059174311926607,0.013941743119266044,53.68981481481482,30.458333333333332,CN
2016-09-09,0.003103603603603605,0.5081081081081086,0.036916666666666625,0.01291124999999998,47.358333333333334,29.416666666666668,CN
2016-09-10,0.0025231481481481494,0.4920833333333338,0.04208333333333332,0.013778333333333318,49.88333333333333,29.819444444444443,CN
2016-09-11,0.002300925925925928,0.425000000000001,0.042362499999999984,0.009437499999999986,42.31666666666667,26.833333333333332,CN
2016-09-12,0.002855607476635516,0.4319327731092447,0.03867647058823532,0.013389075630252077,48.177215189873415,29.09722222222222,CN
2016-09-13,0.0024863207547169827,0.4025423728813559,0.03952542372881355,0.01575720338983049,39.78969957081545,23.12857142857143,CN
2016-09-14,0.0025560185185185187,0.39166666666666666,0.04096249999999995,0.010896249999999993,42.12916666666667,27.125,CN
2016-09-15,0.003008333333333334,0.4104166666666663,0.03442916666666666,0.009674166666666656,42.454166666666666,28.680555555555557,CN
2016-09-16,0.0022439814814814826,0.4058333333333333,0.029933333333333326,0.010900833333333321,45.2875,29.65277777777778,CN
2016-09-17,0.0013736111111111117,0.314166666666666,0.025304166666666617,0.008845416666666656,19.0,12.277777777777779,CN
2016-09-18,0.0014143518518518524,0.32458333333333284,0.0345958333333333,0.008892916666666657,20.8625,12.458333333333334,CN
2016-09-19,0.0015847222222222235,0.30916666666666653,0.0245833333333333,0.01136749999999998,20.945833333333333,9.208333333333334,CN
2016-09-20,0.0019453703703703723,0.2966666666666666,0.029041666666666625,0.013347916666666649,22.627615062761507,10.319444444444445,CN
2016-09-21,0.0017452830188679255,0.3724576271186441,0.025067796610169467,0.016120338983050833,42.767932489451475,24.708333333333332,CN
2016-09-22,0.0018859223300970885,0.38608695652173936,0.030617391304347808,0.01658956521739128,43.39914163090129,25.65671641791045,CN
2016-09-23,0.0026795000000000018,0.4147321428571432,0.03823660714285709,0.014764732142857123,47.517857142857146,28.767857142857142,CN
2016-09-24,0.0029041666666666686,0.457916666666667,0.04158333333333332,0.01422583333333331,56.345622119815665,33.138888888888886,CN
2016-09-25,0.003101851851851854,0.4741666666666668,0.03637499999999998,0.014806666666666642,57.98148148148148,32.763888888888886,CN
2016-09-26,0.001978240740740742,0.46708333333333396,0.025745833333333294,0.01964666666666665,53.80555555555556,30.98611111111111,CN
2016-09-27,0.0020369458128078836,0.45336322869955203,0.012188340807174866,0.018314611872146096,40.56310679611651,25.63157894736842,CN
2016-09-28,0.0022069892473118306,0.4138095238095235,0.0204142857142857,0.01667204301075268,34.661904761904765,18.037735849056602,CN
2016-09-29,0.0017422885572139309,0.37365591397849457,0.014949074074074047,0.014667187499999979,31.083333333333332,13.25,CN
2016-09-30,0.001870212765957448,0.301069518716577,0.014519148936170186,0.015494312796208524,33.791489361702126,14.680555555555555,CN
2016-10-01,0.002128333333333335,0.37760416666666646,0.013145833333333301,0.0184148148148148,45.06912442396313,24.063157894736843,CN
2016-10-02,0.001852083333333334,0.36614583333333334,0.012479166666666637,0.01429583333333332,30.12037037037037,19.861702127659573,CN
2016-10-03,0.00219875,0.2805405405405403,0.026199999999999966,0.008650462962962954,16.976744186046513,8.478260869565217,CN
2016-10-04,0.0024156250000000002,0.29176470588235276,0.026066964285714252,0.016264928909952587,33.630434782608695,17.574468085106382,CN
2016-10-05,0.002316037735849058,0.2802631578947368,0.030915094339622626,0.012806603773584883,30.78527607361963,14.364583333333334,CN
2016-10-06,0.002757004830917874,0.45341614906832245,0.02859903381642511,0.013257487922705303,32.66285714285714,15.21875,CN
2016-10-07,0.0018272321428571441,0.3409090909090906,0.025200892857142828,0.01750312499999998,34.495,17.95098039215686,CN
2016-10-08,0.0017658333333333345,0.3078124999999995,0.035570833333333295,0.00944291666666665,21.434579439252335,11.14423076923077,CN
2016-10-09,0.0024645833333333325,0.2734375000000002,0.03002499999999997,0.00891624999999999,24.639810426540283,11.533333333333333,CN
2016-10-10,0.002785169491525424,0.331914893617021,0.018296610169491502,0.02108644067796611,38.79716981132076,18.728813559322035,CN
2016-10-11,0.0031858333333333352,0.4407960199004975,0.019979166666666635,0.024952083333333323,48.37674418604651,27.406779661016948,CN
2016-10-12,0.002805333333333336,0.42115384615384666,0.028048888888888866,0.017987111111111096,50.46634615384615,27.521367521367523,CN
2016-10-13,0.002867605633802819,0.39436619718309834,0.019305164319248776,0.027022535211267587,50.863207547169814,25.0,CN
2016-10-14,0.0034811403508771973,0.566666666666666,0.026464912280701743,0.03332324561403507,81.51754385964912,46.30833333333333,CN
2016-10-15,0.003882500000000003,0.6766666666666663,0.0261375,0.03901249999999999,100.96666666666667,61.61946902654867,CN
2016-10-16,0.0019050000000000007,0.4816666666666667,0.02979999999999997,0.018237916666666652,68.01666666666667,46.224137931034484,CN
2016-10-17,0.0021383333333333345,0.4425000000000006,0.03024166666666663,0.018239583333333316,42.17916666666667,28.07920792079208,CN
2016-10-18,0.0027513043478260882,0.5858333333333331,0.02139999999999998,0.02704916666666665,68.22784810126582,36.36283185840708,CN
2016-10-19,0.003284234234234236,0.5855855855855855,0.02613963963963963,0.02522207207207207,66.27403846153847,36.375,CN
2016-10-20,0.002737962962962965,0.6111111111111103,0.027078703703703685,0.03064027777777778,79.64734299516908,41.324675324675326,CN
2016-10-21,0.0014276785714285732,0.35535714285714276,0.027263392857142823,0.015588392857142835,44.36974789915966,19.528846153846153,CN
2016-10-22,0.0025837500000000005,0.3845833333333337,0.023591666666666615,0.018545416666666634,43.24166666666667,18.425,CN
2016-10-23,0.002006666666666668,0.34125000000000016,0.01992916666666663,0.015886666666666646,29.583333333333332,14.972727272727273,CN
2016-10-24,0.0018879166666666677,0.31583333333333335,0.01999583333333331,0.015100416666666647,29.529166666666665,12.970873786407767,CN
2016-10-25,0.0018512500000000026,0.35875000000000024,0.024649999999999984,0.014514529914529891,23.841666666666665,11.228571428571428,CN
2016-10-26,0.0028978448275862093,0.568103448275862,0.016310344827586153,0.023357758620689652,47.84051724137931,24.52173913043478,CN
2016-10-27,0.0027675000000000004,0.5737500000000003,0.011745833333333296,0.024972916666666647,56.80833333333333,29.782608695652176,CN
2016-10-28,0.002182916666666668,0.35458333333333386,0.025404166666666655,0.01556916666666664,36.73109243697479,16.117021276595743,CN
2016-10-29,0.0029529166666666675,0.3308333333333337,0.028691666666666664,0.011347083333333322,38.125,18.1875,CN
2016-10-30,0.00306375,0.3700000000000002,0.02207916666666665,0.015378749999999997,34.06666666666667,17.70212765957447,CN
2016-10-31,0.0026891666666666674,0.425416666666667,0.01720416666666661,0.02005666666666665,36.99166666666667,23.376344086021504,CN
2016-11-01,0.0027016806722689082,0.32100840336134445,0.026428571428571416,0.011726470588235284,24.634042553191488,12.797872340425531,CN
2016-11-02,0.0031358333333333355,0.45916666666666645,0.02027083333333329,0.01878416666666666,34.71666666666667,20.68421052631579,CN
2016-11-03,0.003283544303797471,0.5928270042194098,0.021438818565400797,0.021286497890295335,49.01716738197425,32.024096385542165,CN
2016-11-04,0.003004166666666668,0.5658333333333339,0.0364708333333333,0.016077083333333318,57.87068965517241,37.12871287128713,CN
2016-11-05,0.003040000000000001,0.5675,0.046379166666666645,0.01595374999999999,69.42916666666666,45.07142857142857,CN
2016-11-06,0.001857916666666668,0.5233333333333337,0.030474999999999985,0.013603333333333321,51.43037974683544,32.43023255813954,CN
2016-11-07,0.0019441666666666691,0.4691666666666672,0.02656666666666663,0.01397916666666665,38.96666666666667,25.357894736842105,CN
2016-11-08,0.0024133333333333324,0.5104166666666671,0.02954583333333331,0.010574583333333313,53.45,39.96969696969697,CN
2016-11-09,0.003479583333333334,0.48166666666666713,0.022262499999999966,0.01842916666666667,42.3125,28.066666666666666,CN
2016-11-10,0.0033407563025210094,0.5894957983193295,0.009659663865546198,0.03231680672268906,47.72268907563025,32.96116504854369,CN
2016-11-11,0.002832773109243699,0.6252100840336139,0.021924369747899138,0.01970798319327729,60.42978723404255,27.306122448979593,CN
2016-11-12,0.002666666666666667,0.5216666666666666,0.027029166666666656,0.020162500000000007,77.54166666666667,30.451923076923077,CN
2016-11-13,0.0025087500000000014,0.5008333333333336,0.02288749999999998,0.02242708333333332,62.358333333333334,30.135416666666668,CN
2016-11-14,0.0028043478260869584,0.48565217391304344,0.020921739130434765,0.021483043478260848,49.96521739130435,26.731182795698924,CN
2016-11-15,0.0032222222222222253,0.4222222222222228,0.029384259259259228,0.01258888888888888,53.31944444444444,18.703389830508474,CN
2016-11-16,0.0040755868544600955,0.6023474178403759,0.013361502347417807,0.030496244131455387,53.159624413145536,28.82905982905983,CN
2016-11-17,0.004750000000000003,0.7621495327102803,0.011144859813084086,0.04308551401869158,81.6588785046729,49.45,CN
2016-11-18,0.003595305164319251,0.8751173708920176,0.009431924882629089,0.04316384976525819,88.11737089201878,65.36363636363636,CN
2016-11-19,0.0023041666666666683,0.5694444444444444,0.018888888888888858,0.01993796296296294,38.01851851851852,28.839506172839506,CN
2016-11-20,0.0038597222222222236,0.6819444444444444,0.025587962962962944,0.015900925925925916,38.77209302325581,23.40740740740741,CN
2016-11-21,0.00408490566037736,0.7971698113207554,0.010806603773584887,0.033154245283018864,66.90566037735849,35.516666666666666,CN
2016-11-22,0.002633482142857142,0.4303571428571433,0.027455357142857118,0.011010267857142849,32.37668161434978,15.889908256880734,CN
2016-11-23,0.003412500000000003,0.4145833333333341,0.02183749999999996,0.013941249999999985,31.842553191489362,13.885964912280702,CN
2016-11-24,0.0034645833333333356,0.4141666666666669,0.02414583333333332,0.014470416666666645,29.675,15.661016949152541,CN
2016-11-25,0.00391916666666667,0.521666666666667,0.012762499999999963,0.029388333333333315,44.233333333333334,27.82051282051282,CN
2016-11-26,0.003042083333333334,0.5825000000000001,0.008945833333333314,0.031902499999999986,54.15,42.78823529411765,CN
2016-11-27,0.003028333333333336,0.592916666666667,0.014629166666666632,0.023041422594142238,55.2375,40.46341463414634,CN
2016-11-28,0.003749789029535868,0.5506329113924046,0.02300843881856536,0.01718016877637129,64.63713080168776,35.3859649122807,CN
2016-11-29,0.0042013043478260894,0.5247826086956523,0.01637391304347823,0.026616956521739114,38.29565217391304,23.34862385321101,CN
2016-11-30,0.0035277777777777803,0.5671296296296293,0.007449074074074049,0.03394259259259257,44.76470588235294,30.147368421052633,CN
2016-12-01,0.0033062222222222247,0.4515555555555558,0.022639999999999966,0.01672044444444443,46.94560669456067,26.66990291262136,CN
2016-12-02,0.003990416666666668,0.514166666666667,0.016720833333333282,0.02307999999999999,39.04237288135593,21.46086956521739,CN
2016-12-03,0.0041100000000000025,0.717916666666667,0.012554166666666637,0.029742083333333322,51.19166666666667,35.05102040816327,CN
2016-12-04,0.00424416666666667,0.7249999999999989,0.008333333333333309,0.032577916666666644,69.7,61.15277777777778,CN
2016-12-05,0.004694117647058825,0.634453781512604,0.024844537815126008,0.021938235294117623,75.27426160337552,51.39473684210526,CN
2016-12-06,0.0034445378151260536,0.402521008403362,0.022495798319327704,0.01581890756302519,23.362445414847162,12.153846153846153,CN
2016-12-07,0.004007083333333336,0.5529166666666671,0.015924999999999977,0.024794166666666662,47.05907172995781,28.902912621359224,CN
2016-12-08,0.002807500000000002,0.6783333333333329,0.020041666666666635,0.021902083333333336,48.2375,30.18095238095238,CN
2016-12-09,0.004294583333333334,0.6866666666666659,0.027049999999999942,0.01467958333333331,37.824884792626726,27.44736842105263,CN
2016-12-10,0.0038245833333333356,0.6054166666666662,0.02241249999999996,0.017547083333333328,27.172093023255815,18.990654205607477,CN
2016-12-11,0.004441666666666671,0.7025000000000002,0.017554166666666617,0.022828749999999974,34.875,24.09433962264151,CN
2016-12-12,0.005727499999999998,0.8804166666666666,0.004929166666666666,0.04123708333333332,56.02242152466368,39.149532710280376,CN
2016-12-13,0.004897446808510638,0.9502127659574456,0.012434042553191438,0.03578170212765956,56.965811965811966,40.08653846153846,CN
2016-12-14,0.0036025862068965546,0.6655172413793098,0.02313793103448272,0.015429741379310332,38.28384279475983,21.554621848739497,CN
2016-12-15,0.0028829166666666703,0.5645833333333324,0.026616666666666636,0.011406249999999991,25.904166666666665,14.225225225225225,CN
2016-12-16,0.003632083333333336,0.6612334801762121,0.022320833333333293,0.016744725738396596,29.82251082251082,17.338983050847457,CN
2016-12-17,0.0036687500000000027,0.8810185185185184,0.024862499999999975,0.020200833333333328,40.61506276150627,25.391666666666666,CN
2016-12-18,0.0026487500000000022,0.808333333333334,0.01998749999999998,0.019362499999999984,34.881856540084385,26.563106796116504,CN
2016-12-19,0.0029217948717948725,0.7842857142857139,0.014572649572649544,0.02397136752136749,30.632478632478634,23.615384615384617,CN
2016-12-20,0.0037508547008547038,0.9859813084112162,0.011273109243697446,0.031119327731092432,53.25991189427313,34.51485148514851,CN
2016-12-21,0.0032319148936170226,0.9260663507109006,0.009795744680851051,0.03270595744680852,43.18723404255319,31.69158878504673,CN
2016-12-22,0.0023150000000000015,0.8779735682819377,0.025354166666666657,0.01225333333333331,28.295833333333334,21.726315789473684,CN
2016-12-23,0.0026550000000000002,0.7045833333333331,0.024233333333333298,0.01083208333333332,37.2625,24.615384615384617,CN
2016-12-24,0.004928749999999996,0.810416666666666,0.017824999999999962,0.021345833333333303,65.45416666666667,48.0,CN
2016-12-25,0.0034266666666666694,1.0295833333333337,0.005779166666666653,0.03289374999999998,76.78333333333333,53.10280373831776,CN
2016-12-26,0.003687394957983196,0.9441176470588241,0.006731092436974764,0.03347941176470588,52.324786324786324,39.68518518518518,CN
2016-12-27,0.0033316666666666685,0.48583333333333384,0.02587083333333332,0.01113416666666665,35.75833333333333,20.646551724137932,CN
2016-12-28,0.004710970464135021,0.5481012658227844,0.016616033755274238,0.02259578059071728,42.93617021276596,22.991666666666667,CN
2016-12-29,0.003222500000000003,0.49958333333333393,0.021370833333333304,0.015458333333333319,31.75,14.2,CN
2016-12-30,0.0037820833333333348,0.6120833333333338,0.016154166666666636,0.02173541666666666,33.94583333333333,21.273504273504273,CN
2016-12-31,0.0027475000000000017,0.6308333333333332,0.014020833333333278,0.02241166666666665,41.57083333333333,26.853211009174313,CN
2017-01-01,0.00236,0.76,0.0129,0.02402,51.4,35.2,CN
2016-01-01,0.003945652173913044,0.7634057971014492,0.010898550724637631,0.02829710144927536,66.27898550724638,45.07182320441989,DG
2016-01-02,0.004913194444444439,0.882986111111111,0.0056874999999999756,0.03360416666666662,67.1923076923077,44.177083333333336,DG
2016-01-03,0.0053159722222222115,1.0399305555555554,0.0060138888888888655,0.03514930555555554,72.6958041958042,46.84293193717277,DG
2016-01-04,0.004830388692579498,0.8095406360424027,0.01357597173144871,0.02974558303886923,74.7937062937063,47.49473684210526,DG
2016-01-05,0.004774999999999996,0.45107142857142907,0.010971428571428528,0.02789568345323738,32.39068100358423,18.456521739130434,DG
2016-01-06,0.004841549295774638,0.4524647887323949,0.015542253521126715,0.02506593406593404,46.34494773519164,25.958333333333332,DG
2016-01-07,0.003901060070671376,0.4272084805653715,0.017886925795052983,0.01930402930402928,46.451388888888886,27.827225130890053,DG
2016-01-08,0.00376678445229682,0.3397163120567372,0.020360424028268525,0.01723188405797098,32.48780487804878,17.98952879581152,DG
2016-01-09,0.0043368055555555495,0.46111111111111136,0.015930555555555524,0.02536805555555554,39.71180555555556,23.432291666666668,DG
2016-01-10,0.003999999999999998,0.5288194444444446,0.017388888888888857,0.02352777777777775,48.59340659340659,30.01047120418848,DG
2016-01-11,0.004537102473498227,0.45795053003533587,0.01846478873239431,0.025399293286219055,41.99290780141844,24.70744680851064,DG
2016-01-12,0.004665492957746474,0.4538732394366202,0.012598591549295749,0.03014436619718309,41.16725978647687,23.036458333333332,DG
2016-01-13,0.003904929577464788,0.3665492957746478,0.018944055944055925,0.02088732394366195,33.533568904593636,19.336898395721924,DG
2016-01-14,0.004125448028673831,0.4160714285714285,0.02059999999999996,0.02098566308243726,35.53169014084507,19.947089947089946,DG
2016-01-15,0.0067237762237762075,0.7608391608391611,0.008223776223776206,0.039622377622377594,66.91289198606272,39.286458333333336,DG
2016-01-16,0.007572463768115927,0.9308771929824567,0.006147368421052609,0.04481052631578946,96.73646209386281,62.840425531914896,DG
2016-01-17,0.0053674242424242334,0.8361111111111116,0.004451388888888881,0.03824652777777776,82.82926829268293,56.828125,DG
2016-01-18,0.0037328244274809188,0.3985765124555162,0.02332155477031798,0.016156583629893206,42.11498257839721,27.427807486631018,DG
2016-01-19,0.0034481481481481507,0.2413427561837455,0.02848239436619717,0.009285211267605611,21.75800711743772,9.640883977900552,DG
2016-01-20,0.004665399239543722,0.3739130434782607,0.020105072463768085,0.018137037037037,33.361111111111114,19.654450261780106,DG
2016-01-21,0.005621722846441943,0.4751773049645399,0.011872340425531888,0.029790035587188565,42.37543859649123,26.453125,DG
2016-01-22,0.0043098591549295745,0.40809859154929584,0.018881118881118843,0.02564620938628156,35.23693379790941,21.078125,DG
2016-01-23,0.0035069444444444466,0.34166666666666656,0.02408333333333333,0.016367041198501846,33.44755244755245,18.638743455497384,DG
2016-01-24,0.0033020833333333357,0.3333333333333332,0.02770138888888888,0.009909090909090883,28.947916666666668,17.08743169398907,DG
2016-01-25,0.003487804878048783,0.3867595818815328,0.02220905923344944,0.01817625899280572,42.361111111111114,17.572916666666668,DG
